customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_2457,Male,1,No,No,49,No,No,No internet service,Yes,No,No,No,No,Two year,Yes,Bank transfer,70.22570280568252,5795.623022442154,Yes
ID_2458,Male,1,No,No,67,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,85.27817957387195,4051.776803887717,No
ID_2459,Female,0,Yes,Yes,19,No,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Bank transfer,26.098900317300583,1482.0504648269723,Yes
ID_2460,Female,1,Yes,Yes,1,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.30601759002623,772.5335003693383,Yes
ID_2461,Female,0,No,Yes,29,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,84.83024617258152,1886.0653279475137,Yes
ID_2462,Male,1,No,No,33,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,101.60876743378809,7373.936431271165,No
ID_2463,Female,0,Yes,No,52,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card,117.71378956415687,5453.472434278056,No
ID_2464,Male,0,Yes,No,41,Yes,No,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,32.163045293408004,2013.7013930201956,No
ID_2465,Male,0,No,No,23,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,83.24023896234166,7160.582486215861,No
ID_2466,Female,1,Yes,No,5,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,109.27896843271823,1178.3079089064813,No
ID_2467,Male,0,Yes,No,71,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,91.69178596237631,5538.691251846435,No
ID_2468,Male,1,No,No,57,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,83.23996294111816,3456.279110216002,Yes
ID_2469,Female,1,No,Yes,6,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,41.44219750098314,2219.697527840818,No
ID_2470,Female,1,No,Yes,49,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,101.52973245972235,2172.2287321430204,No
ID_2471,Female,1,Yes,No,22,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Credit card,76.24913831175343,4056.3464358896517,Yes
ID_2472,Male,1,No,No,4,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,31.14162300190048,7458.797773644474,Yes
ID_2473,Female,0,No,No,64,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,113.56017417313167,5964.361330908014,No
ID_2474,Female,1,Yes,Yes,37,Yes,No,Yes,No,No,No,No,No internet service,Two year,Yes,Mailed check,118.83907373065894,5330.738224772896,No
ID_2475,Male,1,No,Yes,31,No,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,73.767246370256,7016.614931447915,No
ID_2476,Female,1,Yes,No,37,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,97.64790940727706,4605.653561146213,No
ID_2477,Female,1,Yes,Yes,45,No,DSL,Yes,Yes,No internet service,No,Yes,No,One year,No,Bank transfer,78.33127059090054,1616.2927077499228,No
ID_2478,Female,1,Yes,Yes,8,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,No,Bank transfer,62.22057437688588,7819.617724038899,No
ID_2479,Male,0,Yes,Yes,40,No,No,No,No internet service,No,No,Yes,No,Two year,No,Mailed check,60.91080337173576,4324.477652560551,No
ID_2480,Male,0,Yes,No,5,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer,116.43142989037355,2590.814406553849,No
ID_2481,Male,1,Yes,Yes,28,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.87864964324198,6247.547995059835,Yes
ID_2482,Male,0,No,Yes,9,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,69.04541871447708,3765.565561092426,No
ID_2483,Female,0,No,No,2,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,44.84907858654315,198.4474148391339,No
ID_2484,Male,1,No,No,63,Yes,No,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,45.32820544452152,2627.5759689501497,No
ID_2485,Male,0,Yes,Yes,51,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,55.62270954141472,3711.8319883663867,No
ID_2486,Female,1,No,No,31,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,112.47776362574781,3043.7013978026607,No
ID_2487,Female,0,Yes,Yes,7,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,59.65380530345802,4458.786462286495,No
ID_2488,Female,0,No,Yes,30,Yes,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,75.228950874916,1548.5414791405801,No
ID_2489,Male,0,Yes,No,58,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,74.57534665906499,4622.243565675822,No
ID_2490,Male,1,No,No,3,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,78.31512576581919,7893.533999060969,No
ID_2491,Male,0,Yes,Yes,51,No,No,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,102.00434336964604,6055.114997918337,Yes
ID_2492,Female,0,No,No,56,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,110.12014078846224,5507.9393307245755,No
ID_2493,Female,1,Yes,No,10,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card,40.874686737123056,1684.8194510782685,No
ID_2494,Male,1,No,Yes,61,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,106.04472819743728,4696.014134947389,No
ID_2495,Female,0,Yes,Yes,50,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,74.77071273074449,6575.433729872247,No
ID_2496,Female,1,No,Yes,47,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,112.44695293101196,2001.04368935355,No
ID_2497,Female,0,No,Yes,1,No,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,111.61565749721257,785.6005050664047,No
ID_2498,Male,0,No,Yes,57,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,58.943329106866145,5327.941158586938,No
ID_2499,Female,1,Yes,Yes,38,No,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,85.18767407524095,5421.346393530457,No
ID_2500,Female,1,Yes,No,62,No,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,107.14111875820089,6454.673786974284,No
ID_2501,Male,1,Yes,No,70,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,58.47088730115773,5073.561559759057,No
ID_2502,Male,0,Yes,Yes,65,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,24.38253725411606,6799.746332010391,No
ID_2503,Female,1,Yes,No,62,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,55.98078461645196,2202.16573075167,No
ID_2504,Female,0,No,No,56,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer,56.54041626071991,378.7356138856326,No
ID_2505,Male,1,Yes,Yes,67,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,100.67456008533188,5889.045736135418,No
ID_2506,Male,0,No,No,17,No,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.96234799396299,3148.922428914571,No
ID_2507,Female,1,No,No,8,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,109.39836968140294,1756.0755092601655,No
ID_2508,Female,0,Yes,Yes,60,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Mailed check,74.86415379468082,507.9411838759754,No
ID_2509,Female,1,No,No,40,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,78.6154183164465,6067.471517135334,No
ID_2510,Female,0,Yes,No,62,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,100.70075479378683,6627.9531947897885,No
ID_2511,Male,1,Yes,Yes,41,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,33.45752306285826,3173.280640049009,No
ID_2512,Female,1,Yes,No,12,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,21.79416212352543,7092.235157343369,Yes
ID_2513,Female,0,No,No,54,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,25.661467548853473,3382.897127038636,No
ID_2514,Male,1,Yes,No,11,Yes,No,No internet service,No internet service,Yes,No,No,No,Two year,No,Credit card,23.066353424166714,7617.229426862848,Yes
ID_2515,Female,0,Yes,Yes,60,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,Two year,No,Credit card,89.9894879927691,7867.34985780264,Yes
ID_2516,Male,0,Yes,Yes,68,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card,44.49710870369849,6559.2485707440555,No
ID_2517,Female,1,No,No,46,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,105.74221085227094,2124.2394312335305,No
ID_2518,Female,0,Yes,No,38,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,108.28750172200762,2993.964369266067,Yes
ID_2519,Male,1,No,Yes,61,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,55.60869731203896,4307.974958721906,No
ID_2520,Male,1,No,Yes,17,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,39.482535629723955,2696.5759572660686,No
ID_2521,Female,0,Yes,No,66,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,69.88119747652266,6569.545394906746,No
ID_2522,Female,1,No,Yes,36,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card,101.5808370084187,7427.630467279185,No
ID_2523,Female,0,No,No,7,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,88.48919737696556,7887.7229242093335,Yes
ID_2524,Male,0,Yes,No,16,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer,22.574225638614138,2756.7527197457516,No
ID_2525,Female,1,Yes,Yes,14,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,20.715055279857236,2234.9281567348953,No
ID_2526,Male,1,Yes,Yes,25,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,31.38035281310654,1372.4362628591596,No
ID_2527,Male,0,No,No,4,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,53.67738060906282,474.95399465140656,No
ID_2528,Female,0,Yes,No,29,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,73.68822101525788,1498.4167747321146,No
ID_2529,Male,1,No,Yes,56,No,No,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,101.75849433858362,2347.615457896364,No
ID_2530,Female,1,No,No,6,No,No,No internet service,No,Yes,No,No internet service,No,One year,No,Credit card,34.2792762011897,3189.393321497218,Yes
ID_2531,Female,1,No,Yes,1,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,35.24790167039628,966.715790648532,Yes
ID_2532,Female,1,No,Yes,39,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card,106.36303956635697,6579.854656342487,No
ID_2533,Female,0,No,Yes,1,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,112.4024924360882,4990.401505938256,No
ID_2534,Female,1,Yes,Yes,63,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,75.12894021556524,4544.812409882627,No
ID_2535,Male,0,Yes,Yes,57,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,98.48926031026473,4407.677292149212,No
ID_2536,Male,0,No,No,67,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,54.26711179212344,2390.6746046563944,No
ID_2537,Female,1,No,Yes,65,No,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card,114.62668810574608,7506.588990450715,No
ID_2538,Female,0,Yes,Yes,65,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,110.48804519888081,1930.700848485713,No
ID_2539,Male,1,Yes,Yes,21,No,No,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,104.96049455614651,5382.552537811284,No
ID_2540,Male,0,No,Yes,30,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card,21.29815891652899,2099.5479731070723,No
ID_2541,Male,1,No,Yes,33,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,One year,Yes,Electronic check,72.32980843453569,7917.995456133751,No
ID_2542,Male,0,Yes,Yes,48,No,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,22.66618022423283,7302.140922646891,Yes
ID_2543,Female,0,Yes,Yes,22,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,87.7445553843771,2189.996820637644,Yes
ID_2544,Female,1,No,No,54,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,38.34436302934574,7901.01637389888,Yes
ID_2545,Male,1,Yes,No,4,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,83.94799609633775,5045.079279766132,No
ID_2546,Female,0,Yes,No,55,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.795859421458786,5855.576452955899,No
ID_2547,Male,0,No,No,44,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,95.66161496114067,2335.036056752428,No
ID_2548,Female,1,No,Yes,12,Yes,No,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,92.64479897623704,1806.1542820107975,No
ID_2549,Male,0,No,No,52,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,20.46098834910977,6878.745508581058,No
ID_2550,Female,1,Yes,Yes,65,No,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.20531695881787,2274.0135529547147,No
ID_2551,Male,0,No,No,65,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,36.378732427223184,7348.48215560252,Yes
ID_2552,Male,1,Yes,No,10,No,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.929013730010695,2996.500233586804,No
ID_2553,Female,0,No,Yes,18,No,No,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,70.02472061326853,172.2642307070596,No
ID_2554,Male,1,No,Yes,47,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card,79.00912186733186,4778.087800496281,No
ID_2555,Female,1,Yes,No,66,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,30.31058093222871,2893.6486480094454,No
ID_2556,Female,0,Yes,No,49,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,50.47485734712922,7810.191377030482,No
ID_2557,Male,1,No,No,22,Yes,No,No,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,60.77949022654441,3155.062859944913,No
ID_2558,Female,0,No,No,26,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,114.36160182003475,2584.30047733268,No
ID_2559,Female,1,Yes,Yes,9,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,45.132225781877594,4574.517840333737,Yes
ID_2560,Female,1,No,No,21,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Credit card,46.048804558322985,5866.112707060981,Yes
ID_2561,Female,1,Yes,No,63,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,85.93952271618788,7735.481067321739,No
ID_2562,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,92.71524927794043,649.957025703376,Yes
ID_2563,Male,1,No,No,14,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Electronic check,21.082215800116458,3414.1180948035694,No
ID_2564,Female,0,Yes,No,33,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,33.40308527158237,5343.0529978748955,No
ID_2565,Female,1,Yes,Yes,71,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,55.76910360499074,139.2542850382735,Yes
ID_2566,Female,0,Yes,Yes,24,No,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,83.20110077707773,3963.359571193904,No
ID_2567,Female,0,No,Yes,51,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,33.41190141752776,6471.600428038017,No
ID_2568,Female,0,Yes,Yes,2,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.69491154405612,501.8860308274446,Yes
ID_2569,Male,1,No,Yes,15,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer,28.020261366651958,2790.3203463386835,No
ID_2570,Female,0,No,No,35,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,77.11138333979011,3267.2547270970013,Yes
ID_2571,Male,1,No,Yes,36,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,62.63653300751644,5758.64976867035,No
ID_2572,Male,0,Yes,Yes,39,No,DSL,No internet service,No,No,No,Yes,No internet service,Two year,No,Electronic check,98.80812282476784,2436.1798623284544,Yes
ID_2573,Male,0,Yes,No,4,Yes,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,77.38884408817415,2045.5153213484052,No
ID_2574,Male,0,No,Yes,64,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card,85.91075681385001,1012.480668173135,No
ID_2575,Female,0,No,Yes,6,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,87.11583109647472,7967.448281866499,Yes
ID_2576,Male,1,Yes,Yes,57,Yes,No,No,Yes,No,No,No,No,Two year,No,Mailed check,78.96085918063183,3826.1628924058996,Yes
ID_2577,Male,0,No,Yes,30,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,21.609204255976504,480.8728938211225,No
ID_2578,Female,0,No,No,67,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,103.20592812243643,704.6102727168869,No
ID_2579,Female,1,Yes,No,15,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,111.66995821032893,1110.8376321454184,No
ID_2580,Female,0,No,Yes,17,Yes,No,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,73.42402623398888,1772.7810327890113,No
ID_2581,Male,0,Yes,No,18,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,No,Electronic check,31.21582959073031,5949.3594912566805,No
ID_2582,Female,0,Yes,Yes,19,Yes,No,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,85.47015449843879,4513.6368537094595,Yes
ID_2583,Female,0,No,No,69,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Credit card,56.373028445956145,6235.609404758343,No
ID_2584,Male,1,Yes,No,24,No,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer,27.32800746105572,256.5639724326377,No
ID_2585,Female,1,Yes,No,48,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,105.42070836782925,2194.4162240653113,No
ID_2586,Female,0,Yes,No,30,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,91.17133543335322,3303.652446735783,No
ID_2587,Female,1,No,No,15,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,100.48250767034808,3489.2084881801525,No
ID_2588,Female,1,No,No,47,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,99.61267033409742,523.1249262619577,Yes
ID_2589,Male,0,No,No,44,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.76783332353075,4141.010545616079,No
ID_2590,Female,1,Yes,No,27,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,68.22130103718314,2364.325977245634,No
ID_2591,Female,0,Yes,No,64,Yes,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Credit card,43.36544516571931,1612.6373884982659,No
ID_2592,Male,1,No,No,41,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Mailed check,95.48965358160773,5402.176161656814,No
ID_2593,Female,1,No,No,68,No,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Electronic check,72.3961735514886,762.4112924903851,No
ID_2594,Male,1,Yes,Yes,5,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,85.00055653224987,6949.360106174217,No
ID_2595,Female,0,No,No,53,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,55.66222991913142,7208.620217023469,No
ID_2596,Male,1,No,Yes,8,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Electronic check,87.91825308000136,2671.738127721786,Yes
ID_2597,Male,0,No,No,22,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card,87.12046977773373,7896.507126458326,Yes
ID_2598,Male,0,No,Yes,7,No,No,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,97.01586118122802,3270.0065161345433,No
ID_2599,Male,1,No,Yes,22,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Bank transfer,35.54374921867627,7702.290930064102,No
ID_2600,Female,0,Yes,Yes,46,Yes,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Credit card,82.36683760898559,7896.339668013919,No
ID_2601,Male,1,No,No,30,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,107.94763543083039,6632.590723116361,No
ID_2602,Female,0,No,No,16,Yes,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Electronic check,29.416122217973022,1086.1627765801875,No
ID_2603,Male,0,Yes,No,5,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card,116.07466708036763,4716.912297391437,No
ID_2604,Male,1,Yes,No,67,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,40.778312362303524,5882.16898952356,No
ID_2605,Male,1,Yes,Yes,23,Yes,No,Yes,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,113.65463505139954,711.9696854206438,No
ID_2606,Female,1,Yes,No,61,Yes,No,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card,106.8019912349434,7159.770823805237,No
ID_2607,Male,1,No,No,5,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,97.01881361945415,6829.256514937191,Yes
ID_2608,Female,0,No,No,23,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,40.94341904289894,7477.465706108587,No
ID_2609,Female,0,No,No,25,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.64380014307602,4162.939117451024,No
ID_2610,Female,0,No,No,8,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card,45.93048574909179,2662.006554250673,No
ID_2611,Female,1,Yes,No,21,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,101.04564323190361,4100.124190696635,No
ID_2612,Female,0,Yes,No,2,Yes,No,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,38.76892853084779,5861.906349634126,Yes
ID_2613,Female,1,No,No,22,No,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Credit card,78.08407766420343,3388.0209320083827,No
ID_2614,Female,0,No,Yes,68,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,No,Credit card,97.75290437192118,2878.9259002388844,No
ID_2615,Female,1,No,Yes,64,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,66.06300745766693,708.740196293739,No
ID_2616,Female,0,No,No,19,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.07460677605233,3633.1682919674463,No
ID_2617,Male,0,Yes,No,53,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,76.21029983087693,3203.8292582026334,No
ID_2618,Male,1,No,No,52,No,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.51253900640836,5340.007907726561,No
ID_2619,Male,0,Yes,No,47,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Credit card,87.67833092544558,3566.08539394637,No
ID_2620,Male,1,Yes,Yes,54,Yes,No,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer,104.59790396358584,131.90614044631315,No
ID_2621,Male,0,Yes,Yes,44,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,20.46339949183558,3926.3951185967035,No
ID_2622,Female,0,Yes,No,7,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,59.25552789246638,6212.346698441191,No
ID_2623,Female,1,No,Yes,1,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,116.29915167166003,7567.906832991358,Yes
ID_2624,Female,1,No,Yes,63,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,29.867176499330753,1624.3507731125253,No
ID_2625,Female,0,No,No,39,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer,43.344851469459236,3438.033611207537,No
ID_2626,Female,0,No,No,19,No,No,No,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer,77.0931078640474,6794.9401863286175,No
ID_2627,Female,0,Yes,No,31,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card,105.78797442062542,438.4855469678275,Yes
ID_2628,Female,0,Yes,Yes,24,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,29.720333269495853,2864.173080390576,No
