CUST_ID,BALANCE,PURCHASES,CREDIT_LIMIT,TENURE,NUM_PRODUCTS,HAS_CREDIT_CARD,IS_ACTIVE_MEMBER,CASH_ADVANCE,REVOLVING_UTILIZATION
ID_5517,3838.8230885716885,1934.1952666029838,18100.264885152512,24,2,1,1,3793.9396606352702,0.4019957398652685
ID_5518,569.8294355962058,2372.726421961549,12313.377841533777,15,1,0,0,9366.221359880097,0.4956405720405481
ID_5519,3219.5397853388235,3084.691048845155,24241.809145415686,29,1,0,0,1632.3526798758803,0.670251195807824
ID_5520,4171.623978746993,131.7986547962863,16229.609804559599,39,2,1,1,498.6583178088599,0.1918885142770732
ID_5521,2886.7670060983387,4949.6421632849015,8008.22150086286,45,1,0,1,1766.9111207991284,0.5564188462517122
ID_5522,3232.036876140445,1883.3005286798102,6995.323863605641,36,3,0,0,4623.231509283017,0.7286428652352198
ID_5523,2291.817397131531,4255.663852625495,12508.91871892483,51,3,0,1,8229.084846281427,0.24118211049743932
ID_5524,2643.536599420263,2721.3368577604815,25936.97994753651,9,3,1,0,1538.3634098074838,0.3512115976379826
ID_5525,171.88429175862606,739.1533272133978,2781.9895652835085,46,4,1,1,5481.864600589062,0.20511861769737438
ID_5526,3194.815109866423,4008.0712074191574,7337.254021888131,50,3,1,0,7765.914084268318,0.11103206396373899
ID_5527,407.23606445579594,3578.1526671073925,26901.40274672515,36,2,1,1,348.61615853173487,0.756204064441924
ID_5528,2175.072971701117,2684.436816153217,4530.302500108264,14,3,0,0,415.2003587390574,0.2400635989086053
ID_5529,1463.2754883370392,2621.310147535522,19259.145829660883,31,3,1,1,4905.911877050082,0.3675686895702055
ID_5530,2727.1397510585653,528.6500681795475,7191.829675509728,18,3,1,1,1826.4627947019708,0.24768684834217736
ID_5531,667.0816776160354,3313.6598480119833,18570.138577844762,53,3,0,1,4505.689956081088,0.04382466788067174
ID_5532,3458.217009866591,4565.101263196068,12110.020838482731,31,1,0,0,439.35489834986186,0.7289903193580382
ID_5533,3975.057684642352,556.9001041846559,3948.6299964987643,6,3,1,1,9768.706502750492,0.6433299418884232
ID_5534,816.7722487157824,1391.2061081796342,17891.776959069084,45,3,0,1,6541.888542839442,0.4761260922560414
ID_5535,521.5654367594108,4521.309069866284,20808.239665452995,14,1,0,0,6866.95998682758,0.6743359113814086
ID_5536,727.5774139367958,1493.285158116987,20727.90595000828,36,1,1,1,5097.286972056672,0.8464998964856051
ID_5537,4385.6378094925085,3304.323993681639,19473.99786310858,29,4,1,0,8249.10180818807,0.6184624913776215
ID_5538,2640.9463087817808,2720.6090082214064,15506.518647130828,50,2,0,0,8334.077849978048,0.90678522519685
ID_5539,2336.304980037513,3022.005264518924,16064.705888920444,54,4,0,0,1590.9067146921452,0.20149519407637384
ID_5540,533.5590955117714,2137.36561772854,19433.56318443083,27,1,1,0,7683.953653670728,0.8833576198857341
ID_5541,3247.780033784809,1569.9582057131845,21017.52149065259,14,1,1,0,5666.748318986836,0.5415348222537694
ID_5542,4339.9979594754495,337.8139085753779,19991.425426110167,44,1,1,0,7623.850715249584,0.8416257405472413
ID_5543,4140.929346617265,3746.9766025414046,18021.4213824901,28,4,0,1,9186.995513696353,0.7438095408977811
ID_5544,3130.2735449040065,3755.8579647517113,5519.330559319434,25,3,0,0,3350.961733669844,0.057639861350987864
ID_5545,376.39358325836815,3386.556126385744,7107.879616292991,47,2,0,1,5709.115411976835,0.8377957629761962
ID_5546,561.9851358800648,3253.805561786141,8546.496610025102,26,2,1,0,7874.829116936389,0.33728848078978524
ID_5547,246.54493554912338,1294.2139476208786,27670.188055537565,32,3,1,1,9867.685919032567,0.42313524919895384
ID_5548,1287.3960824623464,209.49017545482693,23022.45766211203,10,2,1,0,6125.762763079418,0.011074536248939726
ID_5549,678.3073358018887,4062.7054447386545,17033.137766569467,22,3,1,0,7212.280123883599,0.7587215275716062
ID_5550,1300.2402012621694,2506.5788249095517,8309.650927777358,39,4,1,1,8463.450572881473,0.46695731052669887
ID_5551,1925.2902785948083,1603.5068404428298,4215.854174080964,14,1,0,1,7512.813144311353,0.9396183107860041
ID_5552,4714.913920355679,599.4663432247933,27064.017553419268,39,3,0,0,9423.32019121566,0.2809979464821961
ID_5553,3051.88029890846,407.3357954168032,26887.314458864596,15,3,0,0,2297.093048845893,0.49607177865376795
ID_5554,4174.868928414811,1809.4469367963688,4210.172275175055,49,1,0,1,9077.957754210332,0.4111348370036698
ID_5555,3551.757503561661,4043.2116173580084,24119.283316798388,7,1,0,1,2071.0574627923693,0.7921100117488042
ID_5556,562.5156526331588,4601.74637173577,13952.707009987467,52,2,0,0,5651.279682389859,0.5356435392611277
ID_5557,3679.602031869744,4494.081686604017,10395.041052085664,30,3,1,0,5228.964797618699,0.4598779315093482
ID_5558,1375.4944077956222,4608.004090273309,22434.03155005251,8,1,1,1,8313.317063490485,0.946819753907672
ID_5559,3195.5392349735316,4547.85418133378,18815.556690761186,39,2,1,0,3985.4722322964185,0.37794331648662804
ID_5560,1704.8098682149425,2683.4012828419395,23620.873120206783,12,4,1,0,1431.8286102839384,0.49001900648946073
ID_5561,4988.361316323296,1175.1366289288287,3155.5369583551756,33,3,0,1,7067.956840599597,0.554140838179994
ID_5562,1317.757397483889,4010.42825590042,10239.023578766237,14,4,0,1,6066.319990179164,0.05386484858456886
ID_5563,1395.6523538713484,1147.1935767776372,10260.188662085337,16,1,0,0,8270.682476772714,0.5265121651585598
ID_5564,4653.361277811991,1409.3156561071885,10562.8396763452,34,1,1,0,7586.30759560412,0.33579998763100516
ID_5565,123.22202318161335,1242.9461769304874,15571.916306670359,21,3,1,1,8948.252139737959,0.650246810462248
ID_5566,3483.4449393659843,2623.4137781094487,9207.400289347474,44,4,1,1,8391.175826665829,0.6436247536405311
ID_5567,3626.631953679391,1676.9547900284915,13887.124692538071,34,1,0,1,6860.363071141048,0.7112985765648949
ID_5568,4181.892887051997,855.3646431641731,11665.550200347057,18,3,0,1,4657.073440047847,0.3991502762368071
ID_5569,4872.196553192377,2320.5497182800236,22323.58539259483,40,3,1,1,203.64326722597804,0.10478761702944794
ID_5570,4878.009595783262,4382.145470047318,18501.523074576453,16,3,1,0,3075.936155982898,0.4391531982923853
ID_5571,326.38378783231946,2895.708989254864,19955.25353720215,40,1,1,1,7275.223385724611,0.5521865160311454
ID_5572,4109.196613764512,4403.844468849176,7106.932928396689,52,1,1,1,595.0302738391011,0.024850251207478524
ID_5573,3231.5496682869066,1059.7737068877732,10439.56279447979,13,3,1,1,7565.946588368395,0.5473629997844208
ID_5574,3236.710671865456,918.1719809955147,1613.7979807501542,12,2,1,0,5163.835497578036,0.3992763272725266
ID_5575,641.749633073474,2920.3279159222593,4142.866511501927,10,3,0,0,8677.858170175652,0.4784574081551983
ID_5576,3250.9358322282665,2370.3116175767377,8686.572727677732,11,3,1,1,6598.160597881933,0.3033362435038315
ID_5577,4912.4129030062395,3334.8459440700885,2898.4479177586104,40,3,0,0,7984.418578141129,0.49213952899143054
ID_5578,4559.092847697235,3993.67127603123,18476.33961028637,35,2,0,1,1715.0482125522003,0.8818406706371703
ID_5579,2195.6533040242525,3781.405748695665,29945.773361790933,16,4,1,1,1729.1416447204122,0.7878490484634785
ID_5580,199.7398664304717,4717.07975092695,3923.641207896267,43,1,0,1,2110.911218666972,0.616044178403239
ID_5581,1811.4674500010242,2051.4564048693564,24815.67616740869,32,1,1,0,3333.1176710605114,0.6265771060247365
ID_5582,4131.951558002776,1111.2950370160856,4445.6711706892675,26,4,1,0,9044.276137006918,0.8953903751959995
ID_5583,3507.49550732583,2799.47193574464,20427.506545096647,19,3,1,0,7743.074714495766,0.47969617728696967
ID_5584,2296.718277969782,642.6412889368095,19651.5704887115,54,3,1,1,3646.430074105057,0.5393466800594673
ID_5585,275.5076757941555,1515.370504324994,27178.79110952478,40,1,0,0,9184.809855342517,0.8601785638861535
ID_5586,2134.473639116513,1118.651470789408,4304.422796734859,34,3,0,1,7789.25926342312,0.7547172593087352
ID_5587,2345.1246985894177,2043.1622123056964,10147.889516375037,29,4,1,0,6560.574322048511,0.4330611572483095
ID_5588,4642.77766447068,644.9612175108554,3632.6130502858855,41,1,0,1,4365.667507471528,0.3052623169036931
ID_5589,3205.4305179107973,256.02454828567943,12814.116448328581,46,2,1,1,6516.599040010147,0.5178186903846146
ID_5590,1558.2645832732444,3318.290622687156,27436.2020331659,50,3,1,0,5932.2906124200945,0.12061118318563302
ID_5591,2626.591322253607,3090.2199936200436,23664.17138079383,37,4,1,1,7818.659194898561,0.6804382393486844
ID_5592,330.27653911080034,3570.9587865894396,21964.102912914255,11,1,1,0,2255.7953159734757,0.46444778965861955
ID_5593,4862.841178248684,3335.8935573295853,16457.79764101836,15,1,1,1,8855.777701444267,0.5949879096016085
ID_5594,1800.2995096536301,660.0439375976791,26621.086527730164,25,2,0,1,5918.699708908306,0.8461988350150822
ID_5595,2389.336774565679,1526.286518740667,14033.812148998522,25,3,0,0,8067.585590517479,0.35632051839038925
ID_5596,1776.419871184613,734.6803885117266,5340.884345918509,31,2,0,1,3473.0276986587737,0.4971679502096905
ID_5597,3412.5586505810006,4230.5647700379595,25289.971470502598,26,4,1,1,3919.142443033126,0.5556905517244798
ID_5598,3311.160791647965,3759.827911242064,9109.511513500078,50,1,1,1,9372.881446969766,0.28017485375033513
ID_5599,3576.6115526456783,1087.4823142993878,2555.3726897089937,28,1,0,1,6219.550924394208,0.27483572449042815
ID_5600,1340.7161480596042,1772.4152784004777,4655.10288939495,51,2,0,0,3177.372210810081,0.5262224860376562
ID_5601,1578.34240582033,4836.41346209465,18662.708569630297,17,2,1,0,821.5758102532877,0.2571631481285592
ID_5602,626.2561554810397,3011.380853610292,18605.376953714003,18,2,1,0,4343.528250111356,0.8612023332479919
ID_5603,3277.549859230563,4025.6624267756706,8545.311961379,15,3,1,1,8490.82822560823,0.994875163197213
ID_5604,198.98563667826275,1396.4960703667728,22088.224290433394,12,1,1,0,2514.318062363121,0.21085217948456636
ID_5605,2988.4116776172955,1129.2593088785954,23435.564506586496,42,3,0,0,8602.870361996744,0.575258389055809
ID_5606,4348.479424258169,3941.1929513480873,27694.57615787493,17,4,0,1,1616.4694408120818,0.14537804398190646
ID_5607,4454.160741448168,3460.7750306340567,17963.187461668873,30,3,1,1,1299.3248121677136,0.18557130759633467
ID_5608,2245.1888018498084,3436.791853137642,23603.277560279614,7,2,0,0,6056.920829589576,0.7659689834543612
ID_5609,2296.5184410653687,2807.90945096305,22839.89071337738,45,4,0,0,8046.379177931976,0.19968010730968822
ID_5610,384.8459150400868,2861.533879605089,8476.462405548595,31,4,1,1,7800.529237057396,0.7490011765920678
ID_5611,3353.825127215179,3704.9177760006437,9996.551910192122,45,3,0,1,5436.086655514148,0.40402871946656493
ID_5612,4106.297101864227,1423.0121574938569,14875.989476833272,10,3,1,1,6386.917328880462,0.47945935435284925
ID_5613,1223.2752730235652,1828.5654826990833,1552.1300583482064,13,2,0,1,2581.9929071820216,0.2594116990165857
ID_5614,2106.5044081668234,4371.020175548269,9624.535421573983,47,2,1,0,5512.209106829049,0.5489812819690228
ID_5615,4194.196683826352,1613.439484959573,14742.6033269829,50,4,1,0,2077.0150479528306,0.33155491766961975
ID_5616,4385.60233831144,2776.9168997585653,4134.009563153168,14,2,0,1,9283.585052308392,0.17456614419517302
ID_5617,1215.8999013211296,3542.933373632752,4662.000745478637,44,1,1,1,6780.567356940998,0.1390730563754976
ID_5618,2752.853172706821,4999.631651482565,14433.865336382893,25,1,1,0,5646.440159124986,0.9996569619516414
ID_5619,962.4657531791353,2232.9275243271263,22197.985915992005,16,4,1,0,2471.422876944539,0.3456329779463594
ID_5620,509.3938206977827,2197.6550954622244,25178.718996699812,45,3,1,0,4089.781867788953,0.80492473255548
ID_5621,4555.602506959788,4228.683059224971,16843.103027637706,27,3,0,0,7802.167412814824,0.3413851026904785
ID_5622,4102.537521160546,4046.96524517333,14767.720638855202,21,1,1,1,2394.08342668595,0.6229592627329691
ID_5623,3800.1745090158697,3682.2718204992875,12144.136485332901,47,3,0,0,1288.571979116444,0.8411624732337706
ID_5624,243.8315940657021,2369.8252233042417,6595.52078069058,43,2,0,1,3073.536402861078,0.696034064597799
ID_5625,4218.643963551287,1687.3016887875074,5250.298081616576,47,1,0,1,7944.717475697035,0.06907620158694983
ID_5626,2190.220379526919,3082.7793646657583,23964.997098192434,15,4,1,0,8831.160835715329,0.19277595215810928
ID_5627,1711.9756164792982,4393.494136345041,14485.19233415775,30,3,0,1,4143.633318711943,0.8735835140232093
ID_5628,2732.381805126882,4430.509545222074,23919.287118912885,24,4,1,1,7812.577026533762,0.47122317856486995
ID_5629,456.76621361777916,631.6418908451483,21418.408041118262,9,4,1,1,3322.240314204239,0.5984696331627841
ID_5630,3783.2327467619943,2198.9163906844383,6622.981517117986,24,3,1,1,5087.905794257393,0.02445282672870297
ID_5631,2912.1753844414793,2377.1375853738723,15798.910662125547,8,3,0,0,201.8446642741989,0.48731664879522285
ID_5632,932.9504843658376,4890.315300866391,13876.48228225774,22,1,1,0,7119.9587531684665,0.4308564610955402
ID_5633,941.1609988452279,3422.190274688664,13292.331676630205,19,1,0,0,7187.109391923109,0.6861960227070986
ID_5634,921.2432578633711,2095.5074445841456,16734.5604269106,15,4,1,1,1002.0372633369378,0.27444740887611585
ID_5635,285.01193775966993,227.6836413294057,29480.3751311877,11,4,1,1,3588.0514311841703,0.7438909045175011
ID_5636,2938.992246858424,2870.3872844860603,24574.117332451613,36,1,0,0,4835.466764580764,0.6708958600549567
ID_5637,4201.74088794254,570.7722806279451,27207.660517281358,36,4,1,1,7741.064468705614,0.5097116953252202
ID_5638,87.491069936943,4188.804791004039,1859.5479121050887,53,2,1,0,8236.065318289497,0.37565091769612535
ID_5639,245.02322485636773,3787.3414367947744,5069.754636982672,14,3,0,0,7191.587116085972,0.30199155359774854
ID_5640,2863.851383434729,2356.494883550076,3458.1461465123416,17,3,0,1,2158.4695184178613,0.5350995284109162
ID_5641,4097.478426930262,2203.1328197543285,8633.699146893023,49,2,0,0,3563.407267997125,0.5768239184306114
ID_5642,1633.694452843168,4496.960931286966,13814.882267032865,51,1,0,1,2473.028708944138,0.4481320655824843
ID_5643,1748.071994038611,1513.4459170488292,19619.544182020796,31,1,0,0,6371.8530912813885,0.32057446803411516
ID_5644,2981.7324874838796,1320.197814323177,15524.106722311459,7,4,1,1,6473.495788957632,0.8799003914884252
ID_5645,1371.064445620735,4702.067420846234,27192.333532481054,47,4,1,1,161.69159424415213,0.3102129284712857
ID_5646,133.04183038842066,4065.304600092065,28255.82280792205,9,1,0,0,7317.112723504288,0.6721658995018517
ID_5647,3676.1425905079805,4121.065406029254,5742.107584726308,37,4,0,0,2295.1048573982425,0.9048254715309964
ID_5648,3128.2495647072656,1056.449689952035,25734.474687678765,33,2,1,1,8013.758834708291,0.646849712747493
ID_5649,2903.7799952782957,802.1503580115786,14969.94391638573,11,3,0,1,8328.145761233192,0.3659231100050251
ID_5650,3708.4206449591156,227.544794103961,14146.554668204146,35,2,1,1,7969.760499379773,0.29720788794732445
ID_5651,3376.1541878101875,1261.503393701532,23763.241106052476,33,3,0,1,4081.1301898769834,0.8534017453022273
ID_5652,1029.4099408916059,3893.5334094001914,3701.074762301421,18,3,1,0,3483.0225184535866,0.48995639091038723
ID_5653,1762.4052347167558,1276.1882519443338,26592.30069515525,51,4,1,0,4351.210846496685,0.5933679616128903
ID_5654,630.550708393125,3672.6060896148933,20455.037281880825,41,4,0,1,5272.3666800669325,0.5962998059448126
ID_5655,649.2850670894052,1334.3505003003654,26382.586622081937,15,3,0,1,2499.199254079425,0.5338017312118177
ID_5656,3380.9787317826963,2036.933239958291,29839.849753521063,15,4,1,1,9316.363934754643,0.931326325721382
ID_5657,4293.000534912491,4917.495220565901,16022.129118360346,10,2,1,0,5040.649601003431,0.9310341759168257
ID_5658,4813.662919305695,1299.5774832922643,3704.6037393589404,34,1,0,0,731.9700561467346,0.040421489963585744
ID_5659,3141.735587747222,1944.2160737615116,5829.192024995708,41,4,0,1,9972.02090788427,0.5056660505352408
ID_5660,920.5066168047848,1575.3271842795468,10384.929034074989,17,4,1,1,4841.040403852437,0.5655676761934985
ID_5661,528.2517272446536,637.1624330170112,4003.0353219065773,27,4,1,1,9469.888694802788,0.9255584663940035
ID_5662,4064.254857683789,2500.481296441042,24644.912957995326,51,1,1,0,3902.837177728663,0.0696576605377931
ID_5663,2893.7823817999965,1955.5842503317112,9609.167679950286,44,2,0,0,2247.6080260572808,0.7890745201102476
ID_5664,3091.4251050685994,3504.9467204556727,29300.699452576093,7,3,0,1,7368.801101233261,0.6424186903040777
ID_5665,3907.310443773546,4106.213280062577,21375.151526023816,19,2,0,1,4324.943135150542,0.7324992169588562
ID_5666,3516.386138662258,2766.8236010286287,6029.4807374111715,15,4,0,1,8814.586175847962,0.29170536699774197
ID_5667,4172.291264280483,257.76246822795065,14805.236761374268,53,1,0,0,4644.91093682939,0.7466127344218589
ID_5668,281.0695272993924,3132.7195455501355,14539.642427366312,8,2,1,1,3383.406606122441,0.28267228690889934
ID_5669,3737.603183732524,371.41457710260204,15282.838091675381,13,4,1,1,9666.779596333738,0.6756675729352654
ID_5670,4254.263786610477,3120.145985635222,16535.043948645132,22,4,0,0,8303.746151967001,0.7870224651006686
ID_5671,1430.6752122915716,3456.6467514190235,1904.019387214195,9,3,1,1,2055.9930736820243,0.7833066542126906
ID_5672,3202.236369966264,1069.0613753258403,20902.73264656508,26,1,1,0,4888.552238330803,0.5443727880669361
ID_5673,1570.8103191848604,4114.796128736678,15128.561483364854,35,3,1,1,1133.1659232046743,0.41356722904285814
ID_5674,4789.85533241227,4564.317144712838,23937.99656719227,24,2,1,0,1077.445389516165,0.24355403210118676
ID_5675,167.1178621775188,4084.1261241577163,24645.137624552488,20,3,1,0,8534.000689100645,0.03349528124485035
ID_5676,2898.9642191647754,1595.0350320392026,7685.518537759805,25,2,0,0,9318.258073008623,0.04889506573945368
ID_5677,832.5177352475754,2974.5507609836086,2404.265446376556,47,4,1,1,7388.32670025861,0.4185156416264514
ID_5678,3561.101025885793,4582.594231037016,21393.781827257357,35,1,0,1,9892.367013242732,0.09493659854855963
ID_5679,879.4514170933104,1671.2571584919647,29355.120865452354,15,1,0,0,452.788406189939,0.11196344260238766
ID_5680,1176.9163094917878,4118.136329100583,13953.081610846131,28,4,1,1,3315.094176684801,0.19470133043283888
ID_5681,2471.8540552287905,146.42814318231297,8528.771478214278,29,1,1,0,1321.2431026683469,0.481307450225695
ID_5682,4574.1747499843905,117.86884364491372,5543.484942920948,17,3,1,0,7820.18503254241,0.5917506263409766
ID_5683,1058.5718607398542,3822.5871356609405,9335.922324326966,14,2,1,0,8904.130248590202,0.6942664665382515
ID_5684,721.2001055905176,3831.0931524228936,10509.666989772044,20,2,0,1,4471.185393270563,0.48622000785089814
ID_5685,3794.8841592701533,3965.9882204762393,13292.367559599472,34,2,1,0,8292.048203016911,0.6647366145048167
ID_5686,2503.097661669655,4657.131505651995,20006.80657322301,23,3,0,1,8476.216145984015,0.8621081726395335
ID_5687,4558.925561908857,677.7409279193927,8921.728626326585,25,2,0,1,1396.9046136751406,0.3741630234682426
ID_5688,733.0727857992114,1236.726426420073,2478.326140591603,6,1,1,0,3769.85631240086,0.688238936346168
ID_5689,3229.639465115197,4528.252109831657,11825.079735608868,8,2,0,1,1880.2823120938826,0.6585058048569608
ID_5690,1164.3957307590751,968.4573690845318,25813.258868613197,13,3,0,1,6700.509609114072,0.6364956587537904
ID_5691,783.8021432581966,3442.9234111252613,15452.19381470463,44,1,0,1,3873.310947177465,0.5834959594126946
ID_5692,3417.1470757863526,2699.2687001999952,28978.728974616886,36,4,1,0,6677.748146659801,0.7261578165721041
ID_5693,2968.423099543666,507.6490165723855,15605.02440157322,52,1,0,1,8758.762778214828,0.8185433046051453
ID_5694,3774.1372918116563,1497.791943513511,9001.065690733587,13,3,1,0,4127.523437151055,0.39212947880215865
ID_5695,1547.3128822309118,2649.8238605607426,6606.105920111223,20,1,0,0,9719.237586246865,0.6547631967558177
ID_5696,2239.8582819109497,4276.515571750787,21141.210406781716,27,2,0,1,4086.1407406095973,0.24851090742324422
ID_5697,2027.3583816520925,3566.938599111901,16555.057287545656,37,3,1,0,2137.346551496042,0.7560062366009884
ID_5698,4920.447319832571,3147.227491129172,18515.968940867802,10,4,0,1,5292.728314403757,0.8803933176248171
ID_5699,1461.2447836969395,2530.5611607129326,22898.676890689803,49,2,1,0,3990.3853378839804,0.7614726026563728
ID_5700,1474.0861917338343,1563.551520689258,22051.200463681897,49,3,0,1,1250.0150819422972,0.49109073745783616
ID_5701,1772.741044143037,684.3000654643798,2257.5357048785827,14,3,0,1,231.9194357945753,0.13343756797505602
ID_5702,2822.9704064516077,2104.4725693738683,24274.58525355582,46,4,1,0,7440.041725667182,0.873103084313109
ID_5703,1261.6137213187262,239.7406201653336,16448.39590449963,20,4,0,0,9328.594867240718,0.8146216226032875
ID_5704,4576.449701896369,1134.173857407568,12359.547393628407,52,3,1,0,4404.745192942734,0.6980038104719946
ID_5705,1328.4278243313174,2219.168541776033,16588.06336177404,49,4,0,0,654.0707735028251,0.8514848751314773
ID_5706,4479.078657800974,2151.165409792384,18761.092005262424,42,4,1,0,7406.431093186528,0.5330267982558303
ID_5707,517.3753182329233,317.04761188526277,5335.682986340113,38,2,0,1,8670.719662080191,0.9907823687332539
ID_5708,3282.8135119982617,2986.394752273927,13105.046464466905,27,3,1,1,3236.530861574933,0.8370727263553348
ID_5709,4534.9275921912185,2793.4528536808575,10732.00009545733,16,1,1,0,2220.1527291171396,0.1635962756528644
ID_5710,843.7471919911477,482.7110897024729,11161.859399723115,55,2,1,0,3370.565992120437,0.402153799760836
ID_5711,4841.634800496275,4721.498957056153,3648.713213811938,11,3,0,1,9083.152511814418,0.17013502660989843
ID_5712,2264.4168020775583,586.9756168592146,5635.461152006682,22,3,1,1,4179.611283335434,0.22426072679134446
ID_5713,4728.5755422051225,4288.687341062947,5693.1299600004195,51,2,0,1,6541.579301510857,0.5009724698177711
ID_5714,3384.100218150235,101.51768638352911,11823.517553427786,49,4,1,0,743.5509724222444,0.36139931179364126
ID_5715,1507.9343493677577,4423.1773657223775,26940.254801368956,10,1,1,1,2815.3890848137207,0.9097404785622897
ID_5716,941.5126245855321,196.62668780113154,6974.7937857073375,44,1,1,0,2280.2587733483238,0.00011613978421121107
ID_5717,1518.675231125497,3813.2789562713683,13069.582722569332,53,3,0,0,626.2424127383914,0.010355339716699774
ID_5718,465.0870463133749,1872.2849753712394,10036.673043674999,14,3,1,0,1206.1241116662936,0.9203668442444569
ID_5719,719.3398317166489,3717.2623206679673,23834.116063988804,34,1,0,1,4166.043410059736,0.239018241946381
ID_5720,523.3022017324057,2068.5515065823947,2453.6665373036685,28,3,1,0,5580.048492586622,0.002471646702859598
ID_5721,2114.7177187077887,447.4488194260245,6699.758470540822,52,1,1,1,3119.188438353704,0.4376162402473823
ID_5722,3977.891881287932,3860.782807437284,7108.604728289037,41,4,1,0,4195.016749059335,0.19564854378064445
ID_5723,706.917771081701,449.13815807468836,29795.921209083706,36,1,0,1,7594.92582909414,0.053329898760455574
ID_5724,651.6021658616794,4618.390136209968,17552.475521022803,25,1,1,1,2471.868296114852,0.530469879033144
ID_5725,3217.144747586654,349.77277537914074,5029.789667122028,28,1,0,0,341.2238468363038,0.1401779955194532
ID_5726,985.9149098403313,2448.693861080426,8893.775039020398,12,3,1,0,2569.888177851292,0.8368785396840472
ID_5727,488.050190544958,3642.8687111688987,5866.840729564804,51,4,0,0,9214.013169841563,0.30216246631408417
ID_5728,834.2428910278882,2026.9076774809848,4613.532518963992,41,2,0,1,180.252331443852,0.2216573133854235
ID_5729,4618.656979383881,1164.44402550293,24118.278823828885,9,2,1,1,1289.396495450572,0.7397568887196758
ID_5730,4107.356263880954,3819.5457108405326,15376.826231150291,29,1,1,1,650.8061040111146,0.8486483476977635
ID_5731,1770.3228117754704,3943.0440534647596,19305.09396861466,19,3,0,1,3769.2695488053782,0.09310058211711858
ID_5732,3279.103836636964,4621.2054213763995,10606.286162767885,30,2,0,0,6477.478743919089,0.1515718897074736
ID_5733,2686.3783683401903,1943.2090411122808,17057.157495952553,12,2,0,1,9103.441631827052,0.4745501252325779
ID_5734,3385.6213174128197,2580.6334990369014,8469.501943187217,20,1,1,0,7940.666836376302,0.5902208057646473
ID_5735,3413.3557623137967,1879.3293699457531,9933.051972918809,49,1,0,1,2507.0591309051815,0.08326408484730041
ID_5736,3143.6700752999645,1359.7009270717042,19914.900386635258,51,3,1,1,6348.399428731182,0.37501136711616934
ID_5737,1330.506842686543,3780.061511534282,5360.153651657677,18,2,1,0,6638.446236499555,0.897601863208795
ID_5738,195.03210381409065,1764.2940405830816,18899.433915856393,24,1,0,0,905.1247207382984,0.8760813592058881
ID_5739,2277.8339099505442,2197.9322657625253,25714.809676270692,17,4,0,1,4271.342454661196,0.31122476232912777
ID_5740,4454.869423453519,2078.0009223577363,4492.273559242303,53,4,0,1,3112.4993718529804,0.22743005468719113
ID_5741,2847.4862925928796,3592.0400056690546,27026.37713652939,31,4,0,0,1571.1393312742105,0.5827664400989118
ID_5742,4161.955208509539,4597.198567942331,3303.9247286679547,53,1,0,1,586.7165095927096,0.09612427747436214
ID_5743,4958.1217148061405,3367.104700406149,11118.367581720317,38,3,0,1,271.3577307717274,0.23337062502440797
ID_5744,818.0810206913814,2410.7547208617398,18704.77014190184,20,4,0,0,8587.286493118903,0.16675686670728918
ID_5745,3458.8881957099115,3918.105062220529,17223.028043437567,42,4,1,0,3306.4245290570702,0.20774225649440758
ID_5746,3371.467868500123,3240.7594881984737,3795.34110233857,11,4,0,0,4930.741807186684,0.21481416858011637
ID_5747,4899.777236791392,396.9907498772861,24168.481865789738,30,1,0,1,2916.3230726951238,0.6274841496953943
ID_5748,4928.003669764002,568.751573452324,29221.44550121233,22,1,0,0,1658.5586313011956,0.4881126014945858
ID_5749,3433.3930586206475,285.79302596080333,6255.620386329333,48,1,1,0,2613.003360317867,0.8622928589562476
ID_5750,1218.0739599109713,2338.3999984109673,26958.79812464842,41,4,1,0,1699.8609543214693,0.7356166274379707
ID_5751,3992.779190652995,4146.681828260927,17147.47382124077,55,1,0,1,7578.7754152181415,0.4988538284993401
ID_5752,535.1456710551905,1634.1075298216251,28142.079366114496,51,1,1,0,9075.137127193151,0.3074204214874132
ID_5753,3903.4965208581434,1982.3848971531602,6106.4927940860725,14,3,0,1,4345.016394059568,0.8319623528273212
ID_5754,4550.980620723482,4556.437831002664,23968.620402203313,33,1,0,1,8229.243247530689,0.07953665567713453
ID_5755,1914.1669738421763,4200.826882051609,2733.665687914603,40,2,0,0,4257.869099173437,0.6809999006545874
ID_5756,3153.176474915402,3358.735750674544,26612.696957279066,8,1,1,1,4467.818001490094,0.11300328005200144
ID_5757,2150.7136604841317,1407.3385322520314,20550.623243789374,16,1,1,0,4851.156732296938,0.5327964139663999
ID_5758,2188.8252749406424,673.5032651733732,11737.388733750471,25,2,1,1,8202.363217216545,0.9016143955435061
ID_5759,1551.8544455406002,178.6882311325572,6523.5378814376545,28,2,1,0,9363.247083668666,0.23806737405263434
ID_5760,3810.648102251623,624.3522957616623,24679.45985844894,35,1,1,1,7444.431116458526,0.07853019674057138
ID_5761,4680.882820832526,1533.7225737573197,18493.998320449537,42,3,1,1,8884.433048909292,0.33949895353721193
ID_5762,4703.754296172306,2803.7713115395286,11452.05973549204,41,4,0,1,6427.256709843005,0.47825735813728165
ID_5763,873.9064243746692,413.60040548669576,13871.238919272972,49,2,1,0,8392.573695342626,0.7248087250871332
ID_5764,4373.71824828283,767.5161137604001,24969.73702609892,17,3,0,0,5568.236756355034,0.02973316929594183
